2025-02-23T21:00:31.645Z [INFO] -------------------------- 
2025-02-23T21:00:31.645Z [INFO] Vortex Version 1.13.7 
2025-02-23T21:00:31.645Z [INFO] Parameters C:\Program Files\Black Tree Gaming Ltd\Vortex\Vortex.exe 
2025-02-23T21:00:31.657Z [INFO] start file validation 
2025-02-23T21:00:35.865Z [INFO] done file validation 
2025-02-23T21:00:35.978Z [DEBUG] showing splash screen 
2025-02-23T21:00:35.997Z [INFO] using C:\Users\monkeh\AppData\Roaming\Vortex as the storage directory 
2025-02-23T21:00:35.997Z [DEBUG] reading app state 
2025-02-23T21:00:36.000Z [DEBUG] first startup, generated instance id {"instanceId":"276b6be3-f1b9-4f92-a040-1606ec442d24"}
2025-02-23T21:00:36.200Z [INFO] Epic games launcher not found {"error":"The system cannot find the file specified."}
2025-02-23T21:00:36.442Z [INFO] failed to load dynamic extensions, path doesn't exist C:\Users\monkeh\AppData\Roaming\Vortex\plugins 
2025-02-23T21:00:36.452Z [DEBUG] loaded extension {"name":"game-darksouls2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.452Z [DEBUG] loaded extension {"name":"game-dawnofman","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.452Z [DEBUG] loaded extension {"name":"game-divinityoriginalsin2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-dmc5","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-dragonage","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-dragonage2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-dragons-dogma","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-elex","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-enderal","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.453Z [DEBUG] loaded extension {"name":"game-factorio","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-fallout3","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-fallout4","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-fallout4vr","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-falloutnv","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-galciv3","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-gardenpaws","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.454Z [DEBUG] loaded extension {"name":"game-greedfall","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.455Z [DEBUG] loaded extension {"name":"game-grimdawn","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.455Z [DEBUG] loaded extension {"name":"game-grimrock","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.455Z [DEBUG] loaded extension {"name":"game-kenshi","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-kerbalspaceprogram","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-kingdomcome-deliverance","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-masterchiefcollection","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-microsoftflightsimulator","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-monster-hunter-world","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-morrowind","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.456Z [DEBUG] loaded extension {"name":"game-mount-and-blade","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-mount-and-blade2","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-nehrim","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-neverwinter-nights","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-neverwinter-nights2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-nomanssky","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-oblivion","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.457Z [DEBUG] loaded extension {"name":"game-oni","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-palworld","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-pathfinderkingmaker","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-pathfinderwrathoftherighteous","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-pillarsofeternity2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-prisonarchitect","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-re2remake","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.458Z [DEBUG] loaded extension {"name":"game-re3remake","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-rimworld","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-sekiro","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-shadowrunreturns","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-sims3","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-sims4","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-skyrim","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.459Z [DEBUG] loaded extension {"name":"game-skyrimse","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-skyrimvr","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-spyroreignitedtrilogy","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-starbound","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-stardewvalley","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-starfield","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-stateofdecay","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.460Z [DEBUG] loaded extension {"name":"game-subnautica","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-subnauticabelowzero","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-survivingmars","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-sw-kotor","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-teamfortress2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-teso","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-torchlight2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-totalwarthreekingdoms","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.461Z [DEBUG] loaded extension {"name":"game-untitledgoose","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-vtmbloodlines","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-warthunder","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-witcher","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-witcher2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-witcher3","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-wolcen","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.462Z [DEBUG] loaded extension {"name":"game-worldoftanks","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"game-x4foundations","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"game-xcom2","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"game-xrebirth","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"gamebryo-archive-check","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"gamebryo-archive-invalidation","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"gamebryo-ba2-support","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.463Z [DEBUG] loaded extension {"name":"gamebryo-bsa-support","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamebryo-plugin-indexlock","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamebryo-plugin-management","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamebryo-savegame-management","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamebryo-test-settings","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gameinfo-steam","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamestore-gog","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamestore-origin","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.464Z [DEBUG] loaded extension {"name":"gamestore-uplay","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"gamestore-xbox","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"gameversion-hash","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"issue-tracker","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"local-gamesettings","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"meta-editor","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"mo-import","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.465Z [DEBUG] loaded extension {"name":"mod-content","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"mod-dependency-manager","loadTime":1,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"mod-highlight","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"mod-report","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"modtype-bepinex","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"modtype-dinput","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"modtype-dragonage","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"modtype-enb","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
2025-02-23T21:00:36.466Z [DEBUG] loaded extension {"name":"modtype-gedosato","loadTime":0,"location":"C:\\Program Files\\Black Tree Gaming Ltd\\Vortex\\resources\\app.asar.unpacked\\bundledPlugins"}
